date,campus,level,record_type,address,zip,status,violation_count,violations
2025-12-17,WELCH MIDDLE SCHOOL,Middle / Jr. High,inspection,11544 S GESSNER HOUSTON TX,77071,OPEN,0,
2025-12-17,STEPPING STONE CHARTER SCHOOL,Middle / Jr. High,inspection,11001 S WILCREST HOUSTON TX,77099,OPEN,0,
2025-12-17,SPACE CENTER INTERMEDIATE,Middle / Jr. High,inspection,17400 SATURN HOUSTON TX,77058,OPEN,2,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.23(b) (Violation)
2025-12-17,SPACE CENTER INTERMEDIATE,Middle / Jr. High,grease_trap,17400 SATURN HOUSTON TX,77058,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation)
2025-12-17,SPACE CENTER INTERMEDIATE,Middle / Jr. High,inspection,17400 SATURN HOUSTON TX,77058,OPEN,0,
2025-12-17,R.P. HARRIS ELEMENTARY,Elementary,inspection,1262 MAE RD HOUSTON TX,77015,OPEN,0,
2025-12-17,R.P. HARRIS ELEMENTARY,Elementary,grease_trap,1262 MAE RD HOUSTON TX,77015,OPEN,0,
2025-12-17,R.P. HARRIS ELEMENTARY,Elementary,inspection,1262 MAE RD HOUSTON TX,77015,OPEN,0,
2025-12-17,PILGRIM ELEMENTARY SCHOOL,Elementary,inspection,6302 SKYLINE HOUSTON TX,77057,OPEN,0,
2025-12-17,PILGRIM ELEMENTARY SCHOOL,Elementary,inspection,6302 SKYLINE HOUSTON TX,77057,OPEN,1,1 Houston Ordinance Violation: 20-21.19(a) (Violation)
2025-12-17,PILGRIM ELEMENTARY SCHOOL,Elementary,grease_trap,6302 SKYLINE HOUSTON TX,77057,OPEN,0,
2025-12-17,McGOWEN ELEMENTARY,Elementary,inspection,6820 HOMESTEAD HOUSTON TX,77028,OPEN,1,1 Houston Ordinance Violation: 20-21.24(a) (Violation)
2025-12-17,McGOWEN ELEMENTARY,Elementary,grease_trap,6820 HOMESTEAD HOUSTON TX,77028,OPEN,0,
2025-12-17,McGOWEN ELEMENTARY,Elementary,inspection,6820 HOMESTEAD HOUSTON TX,77028,OPEN,0,
2025-12-17,MCNAMARA ELEMENTARY SCHOOL,Elementary,grease_trap,8714 MCAVOY HOUSTON TX,77074,OPEN,0,
2025-12-17,MCNAMARA ELEMENTARY SCHOOL,Elementary,inspection,8714 MCAVOY HOUSTON TX,77074,OPEN,0,
2025-12-17,MCNAMARA ELEMENTARY SCHOOL,Elementary,inspection,8714 MCAVOY HOUSTON TX,77074,OPEN,3,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.21(d) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-12-17,KASHMERE SENIOR HIGH,High School,inspection,6900 WILEYVALE HOUSTON TX,77028,OPEN,1,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
2025-12-17,KASHMERE SENIOR HIGH,High School,grease_trap,6900 WILEYVALE HOUSTON TX,77028,OPEN,0,
2025-12-17,KASHMERE SENIOR HIGH,High School,inspection,6900 WILEYVALE HOUSTON TX,77028,OPEN,3,1 Houston Ordinance Violation: 20-21.09(a) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 20-21.10(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-12-17,KASHMERE GARDENS ELEMENTARY,Elementary,inspection,4901 LOCKWOOD HOUSTON TX,77026,OPEN,0,
2025-12-17,KASHMERE GARDENS ELEMENTARY,Elementary,grease_trap,4901 LOCKWOOD HOUSTON TX,77026,OPEN,0,
2025-12-17,KASHMERE GARDENS ELEMENTARY,Elementary,inspection,4901 LOCKWOOD HOUSTON TX,77026,OPEN,3,1 Houston Ordinance Violation: 20-21.07(a)(03) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-12-17,JONES FUTURE ACADEMY,High School,inspection,7414 SAINT LO HOUSTON TX,77033,OPEN,0,
2025-12-17,JONES FUTURE ACADEMY,High School,grease_trap,7414 SAINT LO HOUSTON TX,77033,OPEN,0,
2025-12-17,JONES FUTURE ACADEMY,High School,inspection,7414 SAINT LO HOUSTON TX,77033,OPEN,4,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation) | 4 Houston Ordinance Violation: 20-53(g) (Violation)
2025-12-17,HASTINGS SR HIGH NORTH / SOUTH,High School,inspection,12301 HIGH STAR HOUSTON TX,77072,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-12-17,HASTINGS SR HIGH NORTH / SOUTH,High School,grease_trap,12301 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-17,HASTINGS SR HIGH NORTH / SOUTH,High School,inspection,12301 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-17,HASTINGS SR HIGH NORTH / SOUTH,High School,inspection,12301 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-17,BRIARMEADOW CHARTER SCHOOL,Elementary,inspection,3601 DUNVALE HOUSTON TX,77063,OPEN,0,
2025-12-17,BRIARMEADOW CHARTER SCHOOL,Elementary,inspection,3601 DUNVALE HOUSTON TX,77063,OPEN,1,1 Houston Ordinance Violation: 20-21.28(a)(01) (Violation)
2025-12-17,BRIARMEADOW CHARTER SCHOOL,Elementary,grease_trap,3601 DUNVALE HOUSTON TX,77063,OPEN,0,
2025-12-17,ARMAND BAYOU ELEMENTARY SCHOOL,Elementary,inspection,16000 HICKORY KNOLL HOUSTON TX,77059,OPEN,0,
2025-12-17,ARMAND BAYOU ELEMENTARY SCHOOL,Elementary,grease_trap,16000 HICKORY KNOLL HOUSTON TX,77059,OPEN,0,
2025-12-17,ARMAND BAYOU ELEMENTARY SCHOOL,Elementary,inspection,16000 HICKORY KNOLL HOUSTON TX,77059,OPEN,0,
2025-12-16,WHEATLEY HIGH (4801 Providence Entrance),High School,inspection,4900 MARKET ST HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 20-21.24(a) (Violation)
2025-12-16,WHEATLEY HIGH (4801 Providence Entrance),High School,grease_trap,4900 MARKET ST HOUSTON TX,77020,OPEN,0,
2025-12-16,WHEATLEY HIGH (4801 Providence Entrance),High School,inspection,4900 MARKET ST HOUSTON TX,77020,OPEN,0,
2025-12-16,WALNUT BEND ELEMENTARY,Elementary,inspection,10620 BRIAR FOREST HOUSTON TX,77042,OPEN,2,1 Houston Ordinance Violation: 20-21.18(d) (Violation) | 2 Houston Ordinance Violation: 20-21.28(a)(01) (Violation)
2025-12-16,WALNUT BEND ELEMENTARY,Elementary,grease_trap,10620 BRIAR FOREST HOUSTON TX,77042,OPEN,0,
2025-12-16,VALLEY WEST ELEMENTARY SCHOOL,Elementary,inspection,10707 S GESSNER HOUSTON TX,77071,OPEN,0,
2025-12-16,VALLEY WEST ELEMENTARY SCHOOL,Elementary,grease_trap,10707 S GESSNER HOUSTON TX,77071,OPEN,0,
2025-12-16,VALLEY WEST ELEMENTARY SCHOOL,Elementary,inspection,10707 S GESSNER HOUSTON TX,77071,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-12-16,ROSS ELEMENTARY,Elementary,inspection,2819 BAY HOUSTON TX,77026,OPEN,0,
2025-12-16,ROSS ELEMENTARY,Elementary,inspection,2819 BAY HOUSTON TX,77026,OPEN,4,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.20(b)(03) (Violation) | 3 Houston Ordinance Violation: 20-21.23(a) (Violation) | 4 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-12-16,ROSS ELEMENTARY,Elementary,grease_trap,2819 BAY HOUSTON TX,77026,OPEN,0,
2025-12-16,ROSS ELEMENTARY,Elementary,inspection,2819 BAY HOUSTON TX,77026,OPEN,5,1 Houston Ordinance Violation: 20-21.03(c)(02) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 20-21.19(d) (Violation) | 3 Houston Ordinance Violation: 20-21.21(d) (Violation) | 4 Houston Ordinance Violation: 20-21.23(a) (Violation) | 5 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-12-16,OATES ELEMENTARY,Elementary,inspection,10044 WALLISVILLE HOUSTON TX,77013,OPEN,0,
2025-12-16,OATES ELEMENTARY,Elementary,grease_trap,10044 WALLISVILLE HOUSTON TX,77013,OPEN,0,
2025-12-16,OATES ELEMENTARY,Elementary,inspection,10044 WALLISVILLE HOUSTON TX,77013,OPEN,1,1 Houston Ordinance Violation: 20-21.20(b)(03) (Violation)
2025-12-16,LONG MIDDLE SCHOOL,Middle / Jr. High,inspection,6501 BELLAIRE BLVD HOUSTON TX,77074,OPEN,3,1 Houston Ordinance Violation: 20-21.21(b) (Violation) | 2 Houston Ordinance Violation: 20-21.21(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(b) (Violation)
2025-12-16,LONG MIDDLE SCHOOL,Middle / Jr. High,grease_trap,6501 BELLAIRE BLVD HOUSTON TX,77074,OPEN,0,
2025-12-16,LONG MIDDLE SCHOOL,Middle / Jr. High,grease_trap,6501 BELLAIRE BLVD HOUSTON TX,77074,OPEN,0,
2025-12-16,LONG MIDDLE SCHOOL,Middle / Jr. High,inspection,6501 BELLAIRE BLVD HOUSTON TX,77074,OPEN,3,1 Houston Ordinance Violation: 20-21.21(b) (Violation) | 2 Houston Ordinance Violation: 20-21.21(a) (Violation) | 3 Houston Ordinance Violation: 20-21.23(b) (Violation)
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,1,1 Houston Ordinance Violation: 20-21.19(d) (Violation)
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,1,1 Houston Ordinance Violation: 20-21.10(m) (Violation)
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,grease_trap,11000 SCOTT ST HOUSTON TX,77047,OPEN,0,
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,3,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 3 Houston Ordinance Violation: 20-21.21(a) (Violation)
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,grease_trap,11000 SCOTT ST HOUSTON TX,77047,OPEN,0,
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,1,1 Houston Ordinance Violation: 20-21.19(d) (Violation Repeat)
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,3,1 Houston Ordinance Violation: 20-21.18(d) (Violation) | 2 Houston Ordinance Violation: 20-21.19(d) (Violation Repeat) | 3 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,inspection,11000 SCOTT ST HOUSTON TX,77047,OPEN,4,1 Houston Ordinance Violation: 20-20(c) (Violation) | 2 Houston Ordinance Violation: 20-21.10(m) (Violation) | 3 Houston Ordinance Violation: 20-21.19(g) (Violation) | 4 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
2025-12-16,KIPP Sunnyside HS/MS/PS,Middle / Jr. High,grease_trap,11000 SCOTT ST HOUSTON TX,77047,OPEN,0,
2025-12-16,KEY MIDDLE,Middle / Jr. High,inspection,4000 KELLEY HOUSTON TX,77026,OPEN,1,1 Houston Ordinance Violation: 20-21.03(b)(01) (Violation Corrected On Site)
2025-12-16,KEY MIDDLE,Middle / Jr. High,grease_trap,4000 KELLEY HOUSTON TX,77026,OPEN,0,
2025-12-16,KEY MIDDLE,Middle / Jr. High,inspection,4000 KELLEY HOUSTON TX,77026,OPEN,0,
2025-12-16,ISAACS ELEMENTARY,Elementary,inspection,3830 PICKFAIR HOUSTON TX,77026,OPEN,0,
2025-12-16,ISAACS ELEMENTARY,Elementary,grease_trap,3830 PICKFAIR HOUSTON TX,77026,OPEN,0,
2025-12-16,ISAACS ELEMENTARY,Elementary,inspection,3830 PICKFAIR HOUSTON TX,77026,OPEN,2,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.21(d) (Violation)
2025-12-16,FLEMING MIDDLE SCHOOL,Middle / Jr. High,inspection,4910 COLLINGSWORTH HOUSTON TX,77026,OPEN,0,
2025-12-16,FLEMING MIDDLE SCHOOL,Middle / Jr. High,grease_trap,4910 COLLINGSWORTH HOUSTON TX,77026,OPEN,0,
2025-12-16,FLEMING MIDDLE SCHOOL,Middle / Jr. High,inspection,4910 COLLINGSWORTH HOUSTON TX,77026,OPEN,2,1 Houston Ordinance Violation: 20-21.21(b) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation Repeat)
2025-12-16,ELSIK HIGH SCHOOL,High School,grease_trap,12601 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-16,ELSIK HIGH SCHOOL,High School,inspection,12601 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-16,ELSIK HIGH SCHOOL,High School,inspection,12601 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-16,DOGAN ELEMENTARY,Elementary,inspection,4202 LIBERTY RD HOUSTON TX,77026,OPEN,1,1 Houston Ordinance Violation: 20-21.17(a) (Violation)
2025-12-16,DOGAN ELEMENTARY,Elementary,grease_trap,4202 LIBERTY RD HOUSTON TX,77026,OPEN,0,
2025-12-16,DOGAN ELEMENTARY,Elementary,inspection,4202 LIBERTY RD HOUSTON TX,77026,OPEN,0,
2025-12-16,B.C. ELMORE ELEMENTARY,Elementary,inspection,8200 TATE HOUSTON TX,77028,OPEN,0,
2025-12-16,B.C. ELMORE ELEMENTARY,Elementary,inspection,8200 TATE HOUSTON TX,77028,OPEN,2,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-12-16,B.C. ELMORE ELEMENTARY,Elementary,grease_trap,8200 TATE HOUSTON TX,77028,OPEN,0,
2025-12-16,ALIEF MIDDLE SCHOOL,Middle / Jr. High,inspection,4415 COOK HOUSTON TX,77072,OPEN,0,
2025-12-16,ALIEF MIDDLE SCHOOL,Middle / Jr. High,grease_trap,4415 COOK HOUSTON TX,77072,OPEN,0,
2025-12-16,ALIEF MIDDLE SCHOOL,Middle / Jr. High,inspection,4415 COOK HOUSTON TX,77072,OPEN,0,
2025-12-16,ALIEF HIGH SCHOOL ANNEX,High School,grease_trap,12501 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-16,ALIEF HIGH SCHOOL ANNEX,High School,inspection,12501 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-16,ALIEF HIGH SCHOOL ANNEX,High School,inspection,12501 HIGH STAR HOUSTON TX,77072,OPEN,0,
2025-12-15,Secondary DAEP,Middle / Jr. High,inspection,5910 MARKET HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Corrected On Site)
2025-12-15,Secondary DAEP,Middle / Jr. High,grease_trap,5910 MARKET HOUSTON TX,77020,OPEN,0,
2025-12-15,Secondary DAEP,Middle / Jr. High,inspection,5910 MARKET HOUSTON TX,77020,OPEN,3,1 Houston Ordinance Violation: 20-21.21(b) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation Repeat) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat)
2025-12-15,SUTTON ELEMENTARY,Elementary,inspection,7402 ALBACORE HOUSTON TX,77074,OPEN,0,
2025-12-15,SUTTON ELEMENTARY,Elementary,grease_trap,7402 ALBACORE HOUSTON TX,77074,OPEN,0,
2025-12-15,SUTTON ELEMENTARY,Elementary,inspection,7402 ALBACORE HOUSTON TX,77074,OPEN,3,1 Houston Ordinance Violation: 20-21.18(c) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.19(b) (Violation Repeat) | 3 Houston Ordinance Violation: 20-21.19(g) (Violation Repeat)
2025-12-15,PORT HOUSTON ELEMENTARY,Elementary,inspection,1800 MCCARTY HOUSTON TX,77029,OPEN,1,1 Houston Ordinance Violation: 20-21.21(d) (Violation Corrected On Site)
2025-12-15,PORT HOUSTON ELEMENTARY,Elementary,inspection,1800 MCCARTY HOUSTON TX,77029,OPEN,0,
2025-12-15,PORT HOUSTON ELEMENTARY,Elementary,grease_trap,1800 MCCARTY HOUSTON TX,77029,OPEN,0,
2025-12-15,MICKEY LELAND COLLEGE PREP FOR YOUNG MEN,Middle / Jr. High,inspection,1700 GREGG ST HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-12-15,MICKEY LELAND COLLEGE PREP FOR YOUNG MEN,Middle / Jr. High,grease_trap,1700 GREGG ST HOUSTON TX,77020,OPEN,0,
2025-12-15,MICKEY LELAND COLLEGE PREP FOR YOUNG MEN,Middle / Jr. High,inspection,1700 GREGG ST HOUSTON TX,77020,OPEN,3,1 Houston Ordinance Violation: 20-21.03(c)(02) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 20-21.12(g) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-12-15,MARTINEZ ELEMENTARY,Elementary,inspection,7211 MARKET ST HOUSTON TX,77020,OPEN,0,
2025-12-15,MARTINEZ ELEMENTARY,Elementary,grease_trap,7211 MARKET ST HOUSTON TX,77020,OPEN,0,
2025-12-15,MARTINEZ ELEMENTARY,Elementary,inspection,7211 MARKET ST HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation Corrected On Site Repeat)
2025-12-15,LAWSON MIDDLE SCHOOL,Middle / Jr. High,inspection,14000 STANCLIFF ST HOUSTON TX,77045,OPEN,1,1 Houston Ordinance Violation: 20-21.19(b) (Violation)
2025-12-15,LAWSON MIDDLE SCHOOL,Middle / Jr. High,inspection,14000 STANCLIFF ST HOUSTON TX,77045,OPEN,3,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 3 Houston Ordinance Violation: 20-21.23(b) (Violation)
2025-12-15,LAWSON MIDDLE SCHOOL,Middle / Jr. High,grease_trap,14000 STANCLIFF ST HOUSTON TX,77045,OPEN,0,
2025-12-15,HOLLAND MIDDLE SCHOOL,Middle / Jr. High,inspection,1600 GELLHORN HOUSTON TX,77029,OPEN,1,1 Houston Ordinance Violation: 20-21.19(b) (Violation)
2025-12-15,HOLLAND MIDDLE SCHOOL,Middle / Jr. High,grease_trap,1600 GELLHORN HOUSTON TX,77029,OPEN,0,
2025-12-15,HOLLAND MIDDLE SCHOOL,Middle / Jr. High,inspection,1600 GELLHORN HOUSTON TX,77029,OPEN,0,
2025-12-15,HILLIARD ELEMENTARY SCHOOL,Elementary,inspection,8115 E HOUSTON RD HOUSTON TX,77028,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation)
2025-12-15,HILLIARD ELEMENTARY SCHOOL,Elementary,grease_trap,8115 E HOUSTON RD HOUSTON TX,77028,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation Repeat)
2025-12-15,HILLIARD ELEMENTARY SCHOOL,Elementary,inspection,8115 E HOUSTON RD HOUSTON TX,77028,OPEN,1,1 Houston Ordinance Violation: 20-21.17(a) (Violation)
2025-12-15,EDISON JR. HIGH SCHOOL,Middle / Jr. High,inspection,6901 AVENUE I HOUSTON TX,77011,OPEN,1,1 Houston Ordinance Violation: 20-21.21(d) (Violation Corrected On Site)
2025-12-15,EDISON JR. HIGH SCHOOL,Middle / Jr. High,grease_trap,6901 AVENUE I HOUSTON TX,77011,OPEN,0,
2025-12-15,EDISON JR. HIGH SCHOOL,Middle / Jr. High,inspection,6901 AVENUE I HOUSTON TX,77011,OPEN,0,
2025-12-15,CUNNINGHAM ELEMENTARY,Elementary,inspection,5100 GULFTON HOUSTON TX,77081,OPEN,2,1 Houston Ordinance Violation: 20-21.19(d) (Violation) | 2 Houston Ordinance Violation: 20-21.19(c) (Violation)
2025-12-15,CUNNINGHAM ELEMENTARY,Elementary,inspection,5100 GULFTON HOUSTON TX,77081,OPEN,1,1 Houston Ordinance Violation: 20-21.27(b) (Violation)
2025-12-15,CUNNINGHAM ELEMENTARY,Elementary,grease_trap,5100 GULFTON HOUSTON TX,77081,OPEN,0,
2025-12-15,BRISCOE ELEMENTARY SCHOOL,Elementary,inspection,321 FOREST HILL HOUSTON TX,77011,OPEN,0,
2025-12-15,BRISCOE ELEMENTARY SCHOOL,Elementary,grease_trap,321 FOREST HILL HOUSTON TX,77011,OPEN,0,
2025-12-15,BRISCOE ELEMENTARY SCHOOL,Elementary,inspection,321 FOREST HILL HOUSTON TX,77011,OPEN,0,
2025-12-15,BELL ELEMENTARY SCHOOL,Elementary,grease_trap,12323 SHAFTSBURY HOUSTON TX,77031,OPEN,0,
2025-12-15,BELL ELEMENTARY SCHOOL,Elementary,inspection,12323 SHAFTSBURY HOUSTON TX,77031,OPEN,0,
2025-12-15,BELL ELEMENTARY SCHOOL,Elementary,inspection,12323 SHAFTSBURY HOUSTON TX,77031,OPEN,0,
2025-12-15,ACCELERATED INTERMEDIATE ACADEMY,Elementary,inspection,12829 SUMMIT RIDGE DR HOUSTON TX,77085,OPEN,0,
2025-12-12,HENDERSON N.Q. ELEMENTARY,Elementary,inspection,701 SOLO HOUSTON TX,77020,OPEN,0,
2025-12-12,HENDERSON N.Q. ELEMENTARY,Elementary,grease_trap,701 SOLO HOUSTON TX,77020,OPEN,0,
2025-12-12,HENDERSON N.Q. ELEMENTARY,Elementary,inspection,701 SOLO HOUSTON TX,77020,OPEN,0,
2025-12-12,ENERGIZED FOR STEM,High School,inspection,7055 BEECHNUT ST HOUSTON TX,77074,OPEN,0,
2025-12-12,ENERGIZED FOR STEM,High School,grease_trap,7055 BEECHNUT ST HOUSTON TX,77074,OPEN,0,
2025-12-12,ENERGIZED FOR STEM,High School,inspection,7055 BEECHNUT ST HOUSTON TX,77074,OPEN,3,1 Houston Ordinance Violation: 20-21.17(a) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.23(g) (Violation) | 3 Houston Ordinance Violation: 20-21.24(b)(01) (Violation Repeat)
2025-12-12,EMERSON ELEMENTARY SCHOOL,Elementary,inspection,9533 SKYLINE HOUSTON TX,77063,OPEN,0,
2025-12-12,EMERSON ELEMENTARY SCHOOL,Elementary,inspection,9533 SKYLINE HOUSTON TX,77063,OPEN,2,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.23(b) (Violation)
2025-12-11,PLEASANTVILLE ELEMENTARY,Elementary,inspection,1431 GELLHORN HOUSTON TX,77029,OPEN,0,
2025-12-11,PLEASANTVILLE ELEMENTARY,Elementary,grease_trap,1431 GELLHORN HOUSTON TX,77029,OPEN,0,
2025-12-11,PLEASANTVILLE ELEMENTARY,Elementary,inspection,1431 GELLHORN HOUSTON TX,77029,OPEN,2,1 Houston Ordinance Violation: 20-21.19(b) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.28(a)(01) (Violation Repeat)
2025-12-11,LAMAR HIGH SCHOOL HISD,High School,inspection,3325 WESTHEIMER RD HOUSTON TX,77098,OPEN,1,1 Houston Ordinance Violation: 20-21.03(b)(10)b (Violation Corrected On Site)
2025-12-11,LAMAR HIGH SCHOOL HISD,High School,grease_trap,3325 WESTHEIMER RD HOUSTON TX,77098,OPEN,0,
2025-12-11,JOHN WARD ELEMENTARY SCHOOL,Elementary,inspection,1440 BOULDERCREST HOUSTON TX,77062,OPEN,2,1 Houston Ordinance Violation: 20-21.12(g) (Violation) | 2 Houston Ordinance Violation: 20-21.17(a) (Violation)
2025-12-11,JOHN WARD ELEMENTARY SCHOOL,Elementary,grease_trap,1440 BOULDERCREST HOUSTON TX,77062,OPEN,0,
2025-12-11,JOHN WARD ELEMENTARY SCHOOL,Elementary,inspection,1440 BOULDERCREST HOUSTON TX,77062,OPEN,0,
2025-12-11,ELLA BAKER MONTESSORI,Elementary,inspection,2100 YUPON HOUSTON TX,77006,OPEN,0,
2025-12-11,ELLA BAKER MONTESSORI,Elementary,inspection,2100 YUPON HOUSTON TX,77006,OPEN,0,
2025-12-11,ELLA BAKER MONTESSORI,Elementary,inspection,2100 YUPON HOUSTON TX,77006,OPEN,0,
2025-12-11,ELIOT ELEMENTARY,Elementary,grease_trap,6411 LAREDO HOUSTON TX,77020,OPEN,0,
2025-12-11,ELIOT ELEMENTARY,Elementary,inspection,6411 LAREDO HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat)
2025-12-11,CLEAR LAKE INTERMEDIATE SCHOOL,Middle / Jr. High,inspection,15545 EL CAMINO REAL HOUSTON TX,77062,OPEN,1,1 Houston Ordinance Violation: 20-21.19(d) (Violation)
2025-12-11,CLEAR LAKE INTERMEDIATE SCHOOL,Middle / Jr. High,grease_trap,15545 EL CAMINO REAL HOUSTON TX,77062,OPEN,0,
2025-12-11,CLEAR LAKE INTERMEDIATE SCHOOL,Middle / Jr. High,inspection,15545 EL CAMINO REAL HOUSTON TX,77062,OPEN,0,
2025-12-11,CLEAR LAKE CITY ELEMENTARY SCHOOL,Elementary,inspection,1707 FAIRWIND HOUSTON TX,77062,OPEN,0,
2025-12-11,CLEAR LAKE CITY ELEMENTARY SCHOOL,Elementary,grease_trap,1707 FAIRWIND HOUSTON TX,77062,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation)
2025-12-11,CLEAR LAKE CITY ELEMENTARY SCHOOL,Elementary,inspection,1707 FAIRWIND HOUSTON TX,77062,OPEN,0,
2025-12-11,BENAVIDEZ ELEMENTARY,Elementary,inspection,6262 GULFTON HOUSTON TX,77081,OPEN,2,1 Houston Ordinance Violation: 20-21.04(j) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 20-21.19(a) (Violation Corrected On Site)
2025-12-11,BENAVIDEZ ELEMENTARY,Elementary,grease_trap,6262 GULFTON HOUSTON TX,77081,OPEN,0,
2025-12-10,GLADYS BIRDWELL-HORN ELEMENTARY SCHOOL,Elementary,inspection,10734 BISSONNET ST HOUSTON TX,77099,OPEN,0,
2025-12-10,GLADYS BIRDWELL-HORN ELEMENTARY SCHOOL,Elementary,grease_trap,10734 BISSONNET ST HOUSTON TX,77099,OPEN,0,
2025-12-10,GLADYS BIRDWELL-HORN ELEMENTARY SCHOOL,Elementary,inspection,10734 BISSONNET ST HOUSTON TX,77099,OPEN,0,
2025-12-10,FOREST BROOK MIDDLE SCHOOL,Middle / Jr. High,inspection,7525 TIDWELL RD HOUSTON TX,77016,OPEN,4,1 Houston Ordinance Violation: 20-21.12(g) (Violation) | 2 Houston Ordinance Violation: 20-21.14(b)(01) (Violation) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation) | 4 Houston Ordinance Violation: 20-53(g) (Violation)
2025-12-10,FOREST BROOK MIDDLE SCHOOL,Middle / Jr. High,grease_trap,7525 TIDWELL RD HOUSTON TX,77016,OPEN,0,
